IDIndikator;Indikator;IDTer;nTer;God+Mes;nVrTacka;Vrednost;IDStatusPodatka;nStatusPodatka;IDStatusPoverljivosti;nStatusPoverljivosti;IDJedinicaMere;nJedinicaMere
2403040103IND01;Average net earnings;RS211;Zlatiborska oblast;202510;2025/october;94069;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;RS211;Zlatiborska oblast;202511;2025/november;93508;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202412;2024/december;80384;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202501;2025/january;81118;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202502;2025/february;76154;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202503;2025/march;79369;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202504;2025/april;81733;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202505;2025/may;79576;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202506;2025/june;79410;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202507;2025/july;80786;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202508;2025/august;77807;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202509;2025/september;81843;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202510;2025/october;85589;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70041;Arilje;202511;2025/november;83190;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202412;2024/december;80815;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202501;2025/january;83085;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202502;2025/february;78799;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202503;2025/march;80456;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202504;2025/april;84504;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202505;2025/may;83687;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202506;2025/june;80783;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202507;2025/july;83471;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202508;2025/august;80550;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202509;2025/september;84656;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202510;2025/october;86584;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70068;Bajina Bašta;202511;2025/november;85700;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202412;2024/december;85656;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202501;2025/january;96377;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202502;2025/february;83476;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202503;2025/march;85264;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202504;2025/april;98660;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202505;2025/may;89357;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202506;2025/june;88810;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202507;2025/july;93029;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202508;2025/august;87309;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202509;2025/september;90504;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202510;2025/october;92429;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70629;Kosjerić;202511;2025/november;90595;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202412;2024/december;82682;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202501;2025/january;86059;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202502;2025/february;82262;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202503;2025/march;83346;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202504;2025/april;85817;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202505;2025/may;84851;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202506;2025/june;83580;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202507;2025/july;85609;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202508;2025/august;82377;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202509;2025/september;86757;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202510;2025/october;88524;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70866;Nova Varoš;202511;2025/november;86212;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202412;2024/december;95733;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202501;2025/january;92520;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202502;2025/february;88812;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202503;2025/march;90016;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202504;2025/april;93225;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202505;2025/may;92326;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202506;2025/june;91773;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202507;2025/july;93002;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202508;2025/august;91025;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202509;2025/september;93318;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202510;2025/october;95364;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70955;Požega;202511;2025/november;95545;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202412;2024/december;81443;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202501;2025/january;85587;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202502;2025/february;82664;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202503;2025/march;84203;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202504;2025/april;87748;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202505;2025/may;86653;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202506;2025/june;84794;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202507;2025/july;87125;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202508;2025/august;84573;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202509;2025/september;87738;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202510;2025/october;91907;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70971;Priboj;202511;2025/november;89735;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202412;2024/december;76355;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202501;2025/january;80421;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202502;2025/february;77913;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202503;2025/march;79346;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202504;2025/april;82583;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202505;2025/may;80926;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202506;2025/june;80908;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202507;2025/july;81225;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202508;2025/august;79875;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202509;2025/september;81834;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202510;2025/october;84491;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;70980;Prijepolje;202511;2025/november;83184;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202412;2024/december;81040;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202501;2025/january;83433;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202502;2025/february;80444;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202503;2025/march;81778;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202504;2025/april;84669;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202505;2025/may;83292;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202506;2025/june;82177;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202507;2025/july;83869;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202508;2025/august;81674;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202509;2025/september;84027;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202510;2025/october;87256;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71072;Sjenica;202511;2025/november;84664;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202412;2024/december;99543;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202501;2025/january;99840;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202502;2025/february;96035;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202503;2025/march;98564;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202504;2025/april;101059;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202505;2025/may;101461;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202506;2025/june;99295;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202507;2025/july;101453;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202508;2025/august;98475;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202509;2025/september;100979;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202510;2025/october;103348;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;79065;Grad Užice;202511;2025/november;104660;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71145;Užice;202412;2024/december;99743;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71145;Užice;202501;2025/january;100263;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71145;Užice;202502;2025/february;96338;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND01;Average net earnings;71145;Užice;202503;2025/march;98916;A;Normal value;F;Free (free for publication);RSD;RSD
